 mc2(MeV) freq(MHz) Z I(mA) npart
  939.2943081000   162.5  -1    5      100000
 Sizes, positions are in mm, angles in mrad
 Phases in deg, energies in MeV
 Emittances and halo in mm.mrad or deg.MeV
 Phase advance per meter in deg/mm
 Current is in mA
 Powlost is in W
 H&V dispersion in mm
 ## z(m) gama-1 x0 y0 p0 x'0 y'0 W0 SizeX SizeY SizeP sxx' syy' spW ex ey ep hx hy hp npart kx ky kz ex99 ey99 ep99 phiS Ws SCCurrent Aper e4D EmitR kr Powlost Xmax Ymax ezdp SizeZ szdp Hdisp Vdisp Hdisp/dz Vdisp/dz e6D sxy sx'y'
145 6.084700e+00 2.259855e-03 -9.331942e-05 2.751547e+00 3.778889e-02 3.297774e-04 9.455723e+00 5.090182e-06 2.511309e+00 1.525981e+00 1.308500e+01 -1.876584e+01 6.543830e+00 2.209994e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 2.572617e-02 8.494665e-02 1.418965e-02 0.000000e+00 0.000000e+00 0.000000e+00 3.778889e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.500485e+00 -1.792475e+00 -6.111086e-04 2.032883e-01 1.961752e-03 2.748588e+00 1.499400e-02 -5.499073e-04 7.863069e-03
146 6.084700e+00 2.259855e-03 -9.331942e-05 2.751547e+00 3.778889e-02 3.297774e-04 9.455723e+00 5.090182e-06 2.511309e+00 1.525981e+00 1.308500e+01 -1.876584e+01 6.543830e+00 2.209994e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 2.836224e-02 7.681490e-02 1.423382e-02 0.000000e+00 0.000000e+00 0.000000e+00 3.778889e-02 5.090182e-06 5.000000e+00 1.480000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.500485e+00 -1.792475e+00 -6.111086e-04 2.032883e-01 1.961752e-03 2.748588e+00 1.499400e-02 -5.499073e-04 7.863069e-03
147 6.119700e+00 2.259855e-03 -8.177721e-05 3.082497e+00 4.221605e-02 3.297774e-04 9.455723e+00 5.090182e-06 2.250685e+00 1.678115e+00 1.304633e+01 -1.669714e+01 7.385744e+00 2.019300e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 3.171066e-02 6.976522e-02 1.427735e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.221605e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.487186e+00 -1.637808e+00 -5.424473e-04 2.994889e-01 1.961752e-03 2.748588e+00 1.499400e-02 -6.258050e-04 7.843949e-03
148 6.119700e+00 2.259855e-03 -8.177721e-05 3.082497e+00 4.221605e-02 3.297774e-04 9.455723e+00 5.090182e-06 2.250685e+00 1.678115e+00 1.304633e+01 -1.669714e+01 7.385744e+00 2.019300e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.221605e-02 5.090182e-06 5.000000e+00 2.121320e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.487186e+00 -1.637808e+00 -5.424473e-04 2.994889e-01 1.961752e-03 2.748588e+00 1.499400e-02 -6.258050e-04 7.843949e-03
149 6.169700e+00 2.259855e-03 -7.110869e-05 3.314217e+00 4.418273e-02 1.023072e-04 -3.035886e-01 5.090182e-06 2.044341e+00 1.771258e+00 1.299702e+01 -1.912810e+00 -1.283577e+00 1.743814e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 3.991888e-02 5.867711e-02 1.437461e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.418273e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.470223e+00 -1.414368e+00 -4.832530e-04 4.112168e-01 4.356714e-04 1.664282e+00 1.499400e-02 -7.103436e-04 9.384829e-04
150 6.169700e+00 2.259855e-03 -7.110869e-05 3.314217e+00 4.418273e-02 1.023072e-04 -3.035886e-01 5.090182e-06 2.044341e+00 1.771258e+00 1.299702e+01 -1.912810e+00 -1.283577e+00 1.743814e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.418273e-02 5.090182e-06 5.000000e+00 2.121320e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.470223e+00 -1.414368e+00 -4.832530e-04 4.112168e-01 4.356714e-04 1.664282e+00 1.499400e-02 -7.103436e-04 9.384829e-04
151 6.219700e+00 2.259855e-03 -6.599333e-05 3.299037e+00 4.401534e-02 1.023072e-04 -3.035886e-01 5.090182e-06 2.000111e+00 1.738370e+00 1.295480e+01 -1.665512e+00 -1.025305e+00 1.465744e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.377575e-02 5.814277e-02 1.447611e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.401534e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.455705e+00 -1.188831e+00 -4.614694e-04 4.944309e-01 4.356714e-04 1.664282e+00 1.499400e-02 -7.886402e-04 9.019733e-04
152 6.226200e+00 2.259855e-03 -6.532833e-05 3.297064e+00 4.399358e-02 1.023072e-04 -3.035886e-01 5.090182e-06 1.994743e+00 1.734595e+00 1.294985e+01 -1.633610e+00 -9.918923e-01 1.429434e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.484359e-02 5.933153e-02 1.452740e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.399358e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.453999e+00 -1.159381e+00 -4.586375e-04 5.052487e-01 4.356714e-04 1.664282e+00 1.499400e-02 -7.986177e-04 8.971995e-04
153 6.302200e+00 2.259855e-03 -5.755298e-05 3.273991e+00 4.373915e-02 1.023072e-04 -3.035886e-01 5.090182e-06 1.938770e+00 1.699301e+00 1.290103e+01 -1.264560e+00 -6.033768e-01 1.002523e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.631204e-02 6.079126e-02 1.459111e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.373915e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.437210e+00 -8.131234e-01 -4.255265e-04 6.317341e-01 4.356714e-04 1.664282e+00 1.499400e-02 -9.123447e-04 8.409919e-04
154 6.302200e+00 2.259855e-03 -5.755298e-05 3.273991e+00 4.373915e-02 1.023072e-04 -3.035886e-01 5.090182e-06 1.938770e+00 1.699301e+00 1.290103e+01 -1.264560e+00 -6.033768e-01 1.002523e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.373915e-02 5.090182e-06 5.000000e+00 2.121320e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.437210e+00 -8.131234e-01 -4.255265e-04 6.317341e-01 4.356714e-04 1.664282e+00 1.499400e-02 -9.123447e-04 8.409919e-04
155 6.302200e+00 2.259855e-03 -5.755298e-05 3.273991e+00 4.373915e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.938770e+00 1.699301e+00 1.290103e+01 -1.264560e+00 -6.033768e-01 1.002523e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.373915e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.437210e+00 -8.131234e-01 -4.255265e-04 6.317341e-01 4.356714e-04 1.664282e+00 1.499400e-02 -9.123447e-04 8.409919e-04
156 6.302200e+00 2.259855e-03 -5.755298e-05 3.273991e+00 4.373915e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.938770e+00 1.699301e+00 1.290103e+01 -1.264560e+00 -6.033768e-01 1.002523e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.373915e-02 5.090182e-06 5.000000e+00 2.121320e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.437210e+00 -8.131234e-01 -4.255265e-04 6.317341e-01 4.356714e-04 1.664282e+00 1.499400e-02 -9.123447e-04 8.409919e-04
157 6.302200e+00 2.259855e-03 -5.755298e-05 3.273991e+00 4.373915e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.938770e+00 1.699301e+00 1.290103e+01 -1.264560e+00 -6.033768e-01 1.002523e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.758700e-02 6.194436e-02 1.464266e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.373915e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.437210e+00 -8.131234e-01 -4.255265e-04 6.317341e-01 4.356714e-04 1.664282e+00 1.499400e-02 -9.123447e-04 8.409919e-04
158 6.402200e+00 2.259855e-03 -4.732226e-05 3.127859e+00 4.370141e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.885114e+00 1.678617e+00 1.286291e+01 -7.888800e-01 -9.557081e-02 4.355032e-03 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.904983e-02 6.289741e-02 1.469200e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.370141e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.424100e+00 -3.532267e-01 -3.819594e-04 7.981623e-01 4.356714e-04 1.664282e+00 1.499400e-02 -1.055674e-03 7.662897e-04
159 6.498630e+00 2.259855e-03 -3.745677e-05 2.986944e+00 4.366502e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.856087e+00 1.687180e+00 1.285469e+01 -3.383924e-01 3.949867e-01 -1.142741e-03 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 5.123068e-02 6.333221e-02 1.474444e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.366502e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.421270e+00 9.268512e-02 -3.399476e-04 9.586490e-01 4.356714e-04 1.664282e+00 1.499400e-02 -1.190066e-03 6.940966e-04
160 6.499390e+00 2.259855e-03 -3.737902e-05 2.985834e+00 4.366473e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.855949e+00 1.687358e+00 1.285473e+01 -3.348660e-01 3.988696e-01 -1.186105e-03 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 5.192600e-02 6.282930e-02 1.474837e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.366473e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.421286e+00 9.620229e-02 -3.396165e-04 9.599138e-01 4.356714e-04 1.664282e+00 1.499400e-02 -1.191118e-03 6.935291e-04
161 6.527920e+00 2.259855e-03 -3.446019e-05 2.944142e+00 4.365397e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.851813e+00 1.695318e+00 1.285776e+01 -2.026968e-01 5.449134e-01 -2.813759e-03 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 5.205676e-02 6.253816e-02 1.474525e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.365397e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.422328e+00 2.282175e-01 -3.271868e-04 1.007396e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.230590e-03 6.722598e-04
162 6.627920e+00 2.259855e-03 -2.422947e-05 2.798010e+00 4.361623e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.853326e+00 1.742033e+00 1.288779e+01 2.583369e-01 1.062569e+00 -8.505898e-03 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 5.223523e-02 6.072679e-02 1.471257e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.361623e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.432654e+00 6.898939e-01 -2.836196e-04 1.173824e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.369289e-03 5.985293e-04
163 6.727920e+00 2.259855e-03 -1.399875e-05 2.651878e+00 4.357849e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.879494e+00 1.816581e+00 1.294767e+01 7.186836e-01 1.592719e+00 -1.415328e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 5.145821e-02 5.665099e-02 1.461007e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.357849e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.453252e+00 1.147940e+00 -2.400525e-04 1.340252e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.510357e-03 5.269350e-04
164 6.827920e+00 2.259855e-03 -3.768026e-06 2.505746e+00 4.354076e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.929373e+00 1.916468e+00 1.303671e+01 1.181899e+00 2.139053e+00 -1.972939e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.941862e-02 5.147236e-02 1.444278e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.354076e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.483876e+00 1.600206e+00 -1.964853e-04 1.506680e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.655712e-03 4.586008e-04
165 6.842740e+00 2.259855e-03 -2.251832e-06 2.484089e+00 4.353516e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.938695e+00 1.933254e+00 1.305233e+01 1.250992e+00 2.221560e+00 -2.054844e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.781375e-02 4.826410e-02 1.432176e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.353516e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.489247e+00 1.666637e+00 -1.900287e-04 1.531345e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.677708e-03 4.488135e-04
166 6.842740e+00 2.259855e-03 -2.251832e-06 2.484089e+00 4.353516e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.938695e+00 1.933254e+00 1.305233e+01 1.250992e+00 2.221560e+00 -2.054844e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.353516e-02 5.090182e-06 5.000000e+00 2.121320e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.489247e+00 1.666637e+00 -1.900287e-04 1.531345e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.677708e-03 4.488135e-04
167 6.848340e+00 2.259855e-03 -1.678912e-06 2.475906e+00 4.353305e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.942343e+00 1.939724e+00 1.305839e+01 1.277137e+00 2.252846e+00 -2.085739e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.749416e-02 4.768643e-02 1.429799e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.353305e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.491332e+00 1.691695e+00 -1.875889e-04 1.540665e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.686053e-03 4.451400e-04
168 6.848340e+00 2.259855e-03 -1.678912e-06 2.475906e+00 4.353305e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.942343e+00 1.939724e+00 1.305839e+01 1.277137e+00 2.252846e+00 -2.085739e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.353305e-02 5.090182e-06 5.000000e+00 2.121320e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.491332e+00 1.691695e+00 -1.875889e-04 1.540665e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.686053e-03 4.451400e-04
169 6.853940e+00 2.259855e-03 -1.105992e-06 2.467723e+00 4.353094e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.946059e+00 1.946262e+00 1.306454e+01 1.303302e+00 2.284192e+00 -2.116604e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.731431e-02 4.736761e-02 1.428462e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.353094e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.493447e+00 1.716729e+00 -1.851492e-04 1.549985e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.694416e-03 4.414805e-04
170 6.853940e+00 2.259855e-03 -1.105992e-06 2.467723e+00 4.353094e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.946059e+00 1.946262e+00 1.306454e+01 1.303302e+00 2.284192e+00 -2.116604e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.353094e-02 5.090182e-06 5.000000e+00 2.121320e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.493447e+00 1.716729e+00 -1.851492e-04 1.549985e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.694416e-03 4.414805e-04
171 6.859540e+00 2.259855e-03 -5.330711e-07 2.459539e+00 4.352882e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.949843e+00 1.952868e+00 1.307077e+01 1.329489e+00 2.315597e+00 -2.147439e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.713217e-02 4.704869e-02 1.427108e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.352882e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.495592e+00 1.741738e+00 -1.827094e-04 1.559305e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.702798e-03 4.378349e-04
172 6.859540e+00 2.259855e-03 -5.330711e-07 2.459539e+00 4.352882e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.949843e+00 1.952868e+00 1.307077e+01 1.329489e+00 2.315597e+00 -2.147439e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.352882e-02 5.090182e-06 5.000000e+00 2.121320e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.495592e+00 1.741738e+00 -1.827094e-04 1.559305e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.702798e-03 4.378349e-04
173 6.859540e+00 2.259855e-03 -5.330711e-07 2.459539e+00 4.352882e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.949843e+00 1.952868e+00 1.307077e+01 1.329489e+00 2.315597e+00 -2.147439e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.704804e-02 4.690250e-02 1.426482e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.352882e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.495592e+00 1.741738e+00 -1.827094e-04 1.559305e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.702798e-03 4.378349e-04
174 6.905000e+00 2.259855e-03 4.117815e-06 2.393108e+00 4.351167e-02 1.023072e-04 -1.461320e+00 5.090182e-06 1.983042e+00 2.008953e+00 1.312460e+01 1.542913e+00 2.572807e+00 -2.396596e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.626728e-02 4.559269e-02 1.420657e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.351167e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.514105e+00 1.943824e+00 -1.629038e-04 1.634963e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.771552e-03 4.087749e-04
175 6.955000e+00 2.259855e-03 9.233177e-06 2.320042e+00 4.349280e-02 1.023072e-04 -1.461320e+00 5.090182e-06 2.024491e+00 2.075454e+00 1.319029e+01 1.779585e+00 2.860431e+00 -2.668261e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.456214e-02 4.290021e-02 1.407793e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.349280e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.536699e+00 2.164165e+00 -1.411202e-04 1.718177e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.848700e-03 3.779653e-04
176 7.005000e+00 2.259855e-03 1.434854e-05 2.246976e+00 4.347393e-02 1.023072e-04 -1.461320e+00 5.090182e-06 2.070857e+00 2.146659e+00 1.326262e+01 2.018520e+00 3.153125e+00 -2.937337e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 4.267016e-02 4.014600e-02 1.393132e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.347393e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.561574e+00 2.382407e+00 -1.193367e-04 1.801391e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.927525e-03 3.484270e-04
177 7.005000e+00 2.259855e-03 1.434854e-05 2.246976e+00 4.347393e-02 1.023072e-04 -1.461320e+00 5.090182e-06 2.070857e+00 2.146659e+00 1.326262e+01 2.018520e+00 3.153125e+00 -2.937337e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.347393e-02 5.090182e-06 5.000000e+00 2.121320e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.561574e+00 2.382407e+00 -1.193367e-04 1.801391e+00 4.356714e-04 1.664282e+00 1.499400e-02 -1.927525e-03 3.484270e-04
178 7.055000e+00 2.259855e-03 2.080293e-05 1.993446e+00 4.547384e-02 1.594010e-04 -8.540339e+00 5.090182e-06 2.296032e+00 2.045946e+00 1.334140e+01 1.871893e+01 -1.113180e+01 -3.203834e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 3.862565e-02 3.965659e-02 1.377341e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.547384e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.588671e+00 2.598556e+00 -1.069100e-04 1.736069e+00 6.819664e-05 -4.241205e+00 1.499400e-02 -2.000013e-03 2.066018e-02
179 7.055000e+00 2.259855e-03 2.080293e-05 1.993446e+00 4.547384e-02 1.594010e-04 -8.540339e+00 5.090182e-06 2.296032e+00 2.045946e+00 1.334140e+01 1.871893e+01 -1.113180e+01 -3.203834e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.547384e-02 5.090182e-06 5.000000e+00 2.121320e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.588671e+00 2.598556e+00 -1.069100e-04 1.736069e+00 6.819664e-05 -4.241205e+00 1.499400e-02 -2.000013e-03 2.066018e-02
180 7.125000e+00 2.259855e-03 3.196100e-05 1.395622e+00 5.265035e-02 1.594010e-04 -8.540339e+00 5.090182e-06 2.870038e+00 1.670288e+00 1.346221e+01 2.365559e+01 -8.821625e+00 -3.573168e-02 2.100000e-01 2.100007e-01 6.231835e-02 0.000000e+00 0.000000e+00 0.000000e+00 100000 2.710250e-02 5.248802e-02 1.357009e-02 0.000000e+00 0.000000e+00 0.000000e+00 5.265035e-02 5.090182e-06 5.000000e+00 1.500000e+01 4.410014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.400001e-01 4.630224e+00 2.898115e+00 -1.021362e-04 1.439185e+00 6.819664e-05 -4.241205e+00 1.499400e-02 -1.969836e-03 2.061729e-02
