 mc2(MeV) freq(MHz) Z I(mA) npart
    939.294308 0.1625000E+03  -1. 5.00000E+00     100000
 Sizes, positions are in mm, angles in mrad
 Phases in deg, energies in MeV
 Emittances and halo in mm.mrad or deg.MeV
 Phase advance per meter in deg/mm
 Current is in mA
 Powlost is in W
 H&V dispersion in mm
 ## z(m) gama-1 x0 y0 p0 x'0 y'0 W0 SizeX SizeY SizeP sxx' syy' spW ex ey ep hx hy hp npart kx ky kz ex99 ey99 ep99 phiS Ws SCCurrent Aper e4D EmitR kr Powlost Xmax Ymax ezdp SizeZ szdp Hdisp Vdisp Hdisp/dz Vdisp/dz E6D Sxy Sx'y'
  286    11.0481892 0.2259854E-02 0.3230218E-02 -.9361511E-02 0.6049326E-01 0.3291326E-01 0.9988703E-03 0.8479802E-05 0.2307824E+01 0.2275284E+01 0.5654347E+01 -.2482265E+01 -.1617856E+01 0.0000000E+00 0.1299952E+01 0.1285005E+01 0.6537326E-01 0.6414701E+00 0.6472893E+00 0.9895823E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1024737E+02 0.1016882E+02 0.3237299E+01 -.3955327E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605552E-01 0.3103501E+00 0.1000000E-04 0.0000000E+00 0.8494970E+01 0.8890201E+01 0.3566673E+00 0.1944801E+01 -.1688847E+01 -.1122775E+01 0.5937077E+00 -.2125057E+01 -.2709030E+01 0.1642630E-01 0.7263836E-01 -.2093647E+01
  286    11.0494187 0.2259854E-02 0.3270570E-02 -.9360141E-02 0.6078283E-01 0.3272293E-01 0.1227192E-02 0.8461837E-05 0.2306481E+01 0.2274389E+01 0.5651271E+01 -.2558820E+01 -.1695431E+01 0.0000000E+00 0.1292059E+01 0.1276940E+01 0.6537226E-01 0.6415190E+00 0.6474532E+00 0.9896374E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1018825E+02 0.1010180E+02 0.3237567E+01 -.3961810E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605518E-01 0.3103557E+00 0.1000000E-04 0.0000000E+00 0.8498789E+01 0.8880371E+01 0.3566618E+00 0.1943743E+01 -.1675801E+01 -.1124219E+01 0.5909484E+00 -.2093185E+01 -.2701644E+01 0.1642593E-01 0.7294775E-01 -.2074091E+01
  286    11.0506482 0.2259854E-02 0.3310679E-02 -.9358497E-02 0.6106968E-01 0.3251737E-01 0.1446676E-02 0.8443442E-05 0.2305098E+01 0.2273453E+01 0.5648217E+01 -.2634054E+01 -.1772155E+01 0.0000000E+00 0.1283640E+01 0.1268351E+01 0.6537125E-01 0.6415760E+00 0.6476265E+00 0.9896919E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1012595E+02 0.1003424E+02 0.3237744E+01 -.3968293E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605484E-01 0.3103609E+00 0.1000000E-04 0.0000000E+00 0.8502266E+01 0.8870233E+01 0.3566563E+00 0.1942693E+01 -.1662758E+01 -.1125626E+01 0.5882036E+00 -.2060734E+01 -.2692269E+01 0.1642555E-01 0.7323792E-01 -.2052626E+01
  286    11.0518777 0.2259854E-02 0.3350526E-02 -.9356588E-02 0.6135364E-01 0.3229573E-01 0.1656635E-02 0.8424620E-05 0.2303674E+01 0.2272475E+01 0.5645185E+01 -.2707891E+01 -.1847967E+01 0.0000000E+00 0.1274663E+01 0.1259205E+01 0.6537024E-01 0.6416420E+00 0.6478104E+00 0.9897459E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1005799E+02 0.9965848E+01 0.3237837E+01 -.3974777E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605448E-01 0.3103661E+00 0.1000000E-04 0.0000000E+00 0.8505403E+01 0.8859795E+01 0.3566508E+00 0.1941650E+01 -.1649717E+01 -.1126996E+01 0.5854757E+00 -.2027677E+01 -.2680777E+01 0.1642517E-01 0.7350879E-01 -.2029196E+01
  286    11.0531072 0.2259854E-02 0.3390090E-02 -.9354427E-02 0.6163451E-01 0.3205720E-01 0.1856367E-02 0.8405377E-05 0.2302209E+01 0.2271455E+01 0.5642176E+01 -.2780258E+01 -.1922809E+01 0.0000000E+00 0.1265096E+01 0.1249472E+01 0.6536922E-01 0.6417180E+00 0.6480060E+00 0.9897993E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9981239E+01 0.9885900E+01 0.3237133E+01 -.3981260E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605412E-01 0.3103717E+00 0.1000000E-04 0.0000000E+00 0.8508200E+01 0.8849067E+01 0.3566453E+00 0.1940615E+01 -.1636678E+01 -.1128327E+01 0.5827672E+00 -.1993986E+01 -.2667041E+01 0.1642478E-01 0.7376029E-01 -.2003753E+01
  286    11.0543367 0.2259854E-02 0.3429350E-02 -.9352027E-02 0.6191211E-01 0.3180095E-01 0.2045154E-02 0.8385692E-05 0.2300706E+01 0.2270395E+01 0.5639189E+01 -.2851083E+01 -.1996621E+01 0.0000000E+00 0.1254906E+01 0.1239119E+01 0.6536820E-01 0.6418050E+00 0.6482146E+00 0.9898522E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9907586E+01 0.9803518E+01 0.3237529E+01 -.3987743E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605374E-01 0.3103780E+00 0.1000000E-04 0.0000000E+00 0.8510659E+01 0.8838058E+01 0.3566397E+00 0.1939588E+01 -.1623641E+01 -.1129620E+01 0.5800810E+00 -.1959637E+01 -.2650933E+01 0.1642439E-01 0.7399235E-01 -.1976255E+01
  286    11.0555662 0.2259854E-02 0.3468283E-02 -.9349402E-02 0.6218621E-01 0.3152598E-01 0.2222179E-02 0.8365598E-05 0.2299164E+01 0.2269295E+01 0.5636225E+01 -.2920283E+01 -.2069337E+01 0.0000000E+00 0.1244057E+01 0.1228109E+01 0.6536717E-01 0.6419044E+00 0.6484378E+00 0.9899045E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9819679E+01 0.9720143E+01 0.3236954E+01 -.3994226E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605335E-01 0.3103853E+00 0.1000000E-04 0.0000000E+00 0.8512781E+01 0.8826779E+01 0.3566341E+00 0.1938568E+01 -.1610606E+01 -.1130872E+01 0.5774201E+00 -.1924595E+01 -.2632301E+01 0.1642399E-01 0.7420492E-01 -.1946645E+01
  286    11.0567957 0.2259854E-02 0.3506866E-02 -.9346568E-02 0.6245662E-01 0.3123117E-01 0.2386541E-02 0.8345099E-05 0.2297585E+01 0.2268155E+01 0.5633283E+01 -.2987768E+01 -.2140884E+01 0.0000000E+00 0.1232504E+01 0.1216398E+01 0.6536614E-01 0.6420177E+00 0.6486775E+00 0.9899562E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9733636E+01 0.9628850E+01 0.3237858E+01 -.4000709E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605294E-01 0.3103933E+00 0.1000000E-04 0.0000000E+00 0.8514569E+01 0.8815243E+01 0.3566284E+00 0.1937556E+01 -.1597573E+01 -.1132084E+01 0.5747875E+00 -.1888818E+01 -.2610976E+01 0.1642359E-01 0.7439794E-01 -.1914865E+01
  286    11.0580252 0.2259854E-02 0.3545074E-02 -.9343539E-02 0.6272309E-01 0.3091537E-01 0.2537321E-02 0.8324202E-05 0.2295969E+01 0.2266976E+01 0.5630363E+01 -.3053451E+01 -.2211193E+01 0.0000000E+00 0.1220206E+01 0.1203945E+01 0.6536510E-01 0.6421467E+00 0.6489356E+00 0.9900073E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9637968E+01 0.9526804E+01 0.3237836E+01 -.4007193E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605252E-01 0.3104016E+00 0.1000000E-04 0.0000000E+00 0.8516023E+01 0.8803460E+01 0.3566228E+00 0.1936552E+01 -.1584541E+01 -.1133255E+01 0.5721867E+00 -.1852267E+01 -.2586787E+01 0.1642318E-01 0.7457135E-01 -.1880861E+01
  286    11.0592548 0.2259854E-02 0.3582881E-02 -.9340334E-02 0.6298539E-01 0.3057748E-01 0.2673584E-02 0.8302912E-05 0.2294317E+01 0.2265758E+01 0.5627466E+01 -.3117245E+01 -.2280195E+01 0.0000000E+00 0.1207120E+01 0.1190706E+01 0.6536406E-01 0.6422934E+00 0.6492145E+00 0.9900579E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9539534E+01 0.9425179E+01 0.3239317E+01 -.4013676E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605208E-01 0.3104099E+00 0.1000000E-04 0.0000000E+00 0.8517146E+01 0.8791444E+01 0.3566171E+00 0.1935556E+01 -.1571511E+01 -.1134383E+01 0.5696211E+00 -.1814901E+01 -.2559562E+01 0.1642276E-01 0.7472511E-01 -.1844588E+01
  286    11.0604843 0.2259854E-02 0.3620257E-02 -.9336971E-02 0.6324328E-01 0.3021623E-01 0.2794307E-02 0.8281237E-05 0.2292630E+01 0.2264503E+01 0.5624591E+01 -.3179056E+01 -.2347812E+01 0.0000000E+00 0.1193199E+01 0.1176635E+01 0.6536301E-01 0.6424602E+00 0.6495169E+00 0.9901079E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9424977E+01 0.9318784E+01 0.3238128E+01 -.4020159E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605162E-01 0.3104180E+00 0.1000000E-04 0.0000000E+00 0.8517941E+01 0.8779209E+01 0.3566114E+00 0.1934567E+01 -.1558482E+01 -.1135467E+01 0.5670944E+00 -.1776677E+01 -.2529113E+01 0.1642233E-01 0.7485917E-01 -.1805998E+01
  286    11.0617138 0.2259854E-02 0.3657175E-02 -.9333469E-02 0.6349649E-01 0.2983024E-01 0.2898378E-02 0.8259118E-05 0.2290909E+01 0.2263211E+01 0.5621739E+01 -.3238779E+01 -.2413961E+01 0.0000000E+00 0.1178392E+01 0.1161681E+01 0.6536196E-01 0.6426499E+00 0.6498460E+00 0.9901574E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9305659E+01 0.9201293E+01 0.3238202E+01 -.4026642E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605114E-01 0.3104260E+00 0.1000000E-04 0.0000000E+00 0.8518410E+01 0.8766770E+01 0.3566056E+00 0.1933586E+01 -.1545455E+01 -.1136507E+01 0.5646106E+00 -.1737542E+01 -.2495233E+01 0.1642190E-01 0.7497350E-01 -.1765040E+01
  286    11.0629433 0.2259854E-02 0.3693601E-02 -.9329851E-02 0.6374476E-01 0.2941815E-01 0.2984670E-02 0.8236679E-05 0.2289156E+01 0.2261883E+01 0.5618909E+01 -.3296311E+01 -.2478558E+01 0.0000000E+00 0.1162648E+01 0.1145794E+01 0.6536090E-01 0.6428657E+00 0.6502055E+00 0.9902062E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9179913E+01 0.9078897E+01 0.3238673E+01 -.4033126E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605065E-01 0.3104338E+00 0.1000000E-04 0.0000000E+00 0.8518556E+01 0.8754142E+01 0.3565999E+00 0.1932613E+01 -.1532429E+01 -.1137501E+01 0.5621739E+00 -.1697447E+01 -.2457714E+01 0.1642146E-01 0.7506805E-01 -.1721676E+01
  286    11.0641728 0.2259854E-02 0.3729505E-02 -.9326138E-02 0.6398782E-01 0.2897859E-01 0.3052047E-02 0.8213877E-05 0.2287371E+01 0.2260519E+01 0.5616102E+01 -.3351557E+01 -.2541527E+01 0.0000000E+00 0.1145916E+01 0.1128923E+01 0.6535984E-01 0.6431114E+00 0.6505995E+00 0.9902545E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9046781E+01 0.8944833E+01 0.3238450E+01 -.4039609E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4605013E-01 0.3104416E+00 0.1000000E-04 0.0000000E+00 0.8518382E+01 0.8741343E+01 0.3565941E+00 0.1931647E+01 -.1519404E+01 -.1138448E+01 0.5597889E+00 -.1656343E+01 -.2416350E+01 0.1642101E-01 0.7514280E-01 -.1675878E+01
  286    11.0654023 0.2259854E-02 0.3764850E-02 -.9322354E-02 0.6422539E-01 0.2851021E-01 0.3099356E-02 0.8190725E-05 0.2285555E+01 0.2259120E+01 0.5613318E+01 -.3404413E+01 -.2602781E+01 0.0000000E+00 0.1128149E+01 0.1111020E+01 0.6535877E-01 0.6433916E+00 0.6510330E+00 0.9903022E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.8904384E+01 0.8807484E+01 0.3239590E+01 -.4046092E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604960E-01 0.3104499E+00 0.1000000E-04 0.0000000E+00 0.8517892E+01 0.8728389E+01 0.3565883E+00 0.1930690E+01 -.1506381E+01 -.1139347E+01 0.5574604E+00 -.1614182E+01 -.2370938E+01 0.1642055E-01 0.7519772E-01 -.1627637E+01
  286    11.0666318 0.2259854E-02 0.3799601E-02 -.9318525E-02 0.6445719E-01 0.2801175E-01 0.3125428E-02 0.8167232E-05 0.2283710E+01 0.2257688E+01 0.5610556E+01 -.3454768E+01 -.2662223E+01 0.0000000E+00 0.1109301E+01 0.1092039E+01 0.6535770E-01 0.6437113E+00 0.6515115E+00 0.9903493E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.8752437E+01 0.8654429E+01 0.3239152E+01 -.4052575E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604904E-01 0.3104589E+00 0.1000000E-04 0.0000000E+00 0.8517088E+01 0.8715301E+01 0.3565824E+00 0.1929740E+01 -.1493359E+01 -.1140196E+01 0.5551932E+00 -.1570923E+01 -.2321276E+01 0.1642008E-01 0.7523281E-01 -.1576957E+01
  286    11.0678613 0.2259854E-02 0.3833721E-02 -.9314677E-02 0.6468293E-01 0.2748190E-01 0.3129097E-02 0.8143410E-05 0.2281837E+01 0.2256223E+01 0.5607817E+01 -.3502516E+01 -.2719764E+01 0.0000000E+00 0.1089326E+01 0.1071937E+01 0.6535662E-01 0.6440769E+00 0.6520418E+00 0.9903958E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.8599369E+01 0.8497493E+01 0.3238707E+01 -.4059058E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604846E-01 0.3104688E+00 0.1000000E-04 0.0000000E+00 0.8515975E+01 0.8702098E+01 0.3565765E+00 0.1928797E+01 -.1480337E+01 -.1140994E+01 0.5529927E+00 -.1526523E+01 -.2267167E+01 0.1641960E-01 0.7524804E-01 -.1523859E+01
  286    11.0690908 0.2259854E-02 0.3867168E-02 -.9310840E-02 0.6490233E-01 0.2691939E-01 0.3109206E-02 0.8119269E-05 0.2279938E+01 0.2254726E+01 0.5605100E+01 -.3547562E+01 -.2775321E+01 0.0000000E+00 0.1068180E+01 0.1050668E+01 0.6535554E-01 0.6444958E+00 0.6526315E+00 0.9904418E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.8433801E+01 0.8338242E+01 0.3238616E+01 -.4065542E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604786E-01 0.3104795E+00 0.1000000E-04 0.0000000E+00 0.8514558E+01 0.8688801E+01 0.3565706E+00 0.1927863E+01 -.1467317E+01 -.1141740E+01 0.5508643E+00 -.1480938E+01 -.2208415E+01 0.1641911E-01 0.7524345E-01 -.1468379E+01
  286    11.0703203 0.2259854E-02 0.3899904E-02 -.9307042E-02 0.6511513E-01 0.2632333E-01 0.3064751E-02 0.8094822E-05 0.2278014E+01 0.2253198E+01 0.5602407E+01 -.3589812E+01 -.2828805E+01 0.0000000E+00 0.1045835E+01 0.1028204E+01 0.6535445E-01 0.6449767E+00 0.6532897E+00 0.9904871E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.8256154E+01 0.8163336E+01 0.3239688E+01 -.4072025E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604724E-01 0.3104904E+00 0.1000000E-04 0.0000000E+00 0.8512842E+01 0.8675431E+01 0.3565647E+00 0.1926937E+01 -.1454297E+01 -.1142432E+01 0.5488135E+00 -.1434144E+01 -.2144870E+01 0.1641862E-01 0.7521903E-01 -.1410597E+01
  286    11.0715498 0.2259854E-02 0.3931886E-02 -.9303314E-02 0.6532106E-01 0.2569333E-01 0.2994959E-02 0.8070080E-05 0.2276066E+01 0.2251641E+01 0.5599736E+01 -.3629175E+01 -.2880121E+01 0.0000000E+00 0.1022281E+01 0.1004538E+01 0.6535335E-01 0.6455296E+00 0.6540263E+00 0.9905318E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.8074363E+01 0.7975313E+01 0.3240556E+01 -.4078508E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604660E-01 0.3105012E+00 0.1000000E-04 0.0000000E+00 0.8510830E+01 0.8662012E+01 0.3565587E+00 0.1926018E+01 -.1441278E+01 -.1143068E+01 0.5468464E+00 -.1386152E+01 -.2076449E+01 0.1641812E-01 0.7517483E-01 -.1350655E+01
  286    11.0727793 0.2259854E-02 0.3963072E-02 -.9299688E-02 0.6551990E-01 0.2502906E-01 0.2899093E-02 0.8045537E-05 0.2274095E+01 0.2250055E+01 0.5597088E+01 -.3665568E+01 -.2929181E+01 0.0000000E+00 0.9975128E+00 0.9796618E+00 0.6535225E-01 0.6461665E+00 0.6548536E+00 0.9905760E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.7882884E+01 0.7779399E+01 0.3240794E+01 -.4084991E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604595E-01 0.3105111E+00 0.1000000E-04 0.0000000E+00 0.8508529E+01 0.8648567E+01 0.3565527E+00 0.1925107E+01 -.1428259E+01 -.1143647E+01 0.5449716E+00 -.1336977E+01 -.2003079E+01 0.1641761E-01 0.7511092E-01 -.1288704E+01
  286    11.0740089 0.2259854E-02 0.3993420E-02 -.9296196E-02 0.6571141E-01 0.2433016E-01 0.2776483E-02 0.8020739E-05 0.2272104E+01 0.2248442E+01 0.5594463E+01 -.3698924E+01 -.2975910E+01 0.0000000E+00 0.9715254E+00 0.9535733E+00 0.6535115E-01 0.6469025E+00 0.6557860E+00 0.9906196E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.7687577E+01 0.7572972E+01 0.3241073E+01 -.4091475E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604529E-01 0.3105167E+00 0.1000000E-04 0.0000000E+00 0.8505945E+01 0.8635120E+01 0.3565466E+00 0.1924204E+01 -.1415240E+01 -.1144168E+01 0.5431921E+00 -.1286611E+01 -.1924690E+01 0.1641709E-01 0.7502737E-01 -.1224910E+01
  286    11.0752384 0.2259854E-02 0.4022888E-02 -.9292871E-02 0.6589543E-01 0.2359706E-01 0.2626831E-02 0.7995700E-05 0.2270094E+01 0.2246803E+01 0.5591860E+01 -.3729195E+01 -.3020236E+01 0.0000000E+00 0.9443439E+00 0.9262973E+00 0.6535003E-01 0.6477547E+00 0.6568401E+00 0.9906625E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.7476079E+01 0.7360098E+01 0.3240583E+01 -.4097958E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604461E-01 0.3105253E+00 0.1000000E-04 0.0000000E+00 0.8503085E+01 0.8621695E+01 0.3565406E+00 0.1923309E+01 -.1402222E+01 -.1144629E+01 0.5415140E+00 -.1235094E+01 -.1841309E+01 0.1641657E-01 0.7492432E-01 -.1159506E+01
  286    11.0764679 0.2259854E-02 0.4051434E-02 -.9289747E-02 0.6607181E-01 0.2283149E-01 0.2450499E-02 0.7970433E-05 0.2268067E+01 0.2245139E+01 0.5589281E+01 -.3756356E+01 -.3062092E+01 0.0000000E+00 0.9160428E+00 0.8979091E+00 0.6534892E-01 0.6487426E+00 0.6580340E+00 0.9907049E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.7259679E+01 0.7141022E+01 0.3240868E+01 -.4104441E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604393E-01 0.3105382E+00 0.1000000E-04 0.0000000E+00 0.8499954E+01 0.8608318E+01 0.3565345E+00 0.1922422E+01 -.1389205E+01 -.1145028E+01 0.5399432E+00 -.1182544E+01 -.1753138E+01 0.1641605E-01 0.7480190E-01 -.1092831E+01
  286    11.0776974 0.2259854E-02 0.4079020E-02 -.9286856E-02 0.6624045E-01 0.2203530E-01 0.2247978E-02 0.7944823E-05 0.2266024E+01 0.2243452E+01 0.5586724E+01 -.3780398E+01 -.3101420E+01 0.0000000E+00 0.8867025E+00 0.8684897E+00 0.6534779E-01 0.6498900E+00 0.6593893E+00 0.9907466E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.7030336E+01 0.6910135E+01 0.3240556E+01 -.4110925E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604325E-01 0.3105516E+00 0.1000000E-04 0.0000000E+00 0.8496562E+01 0.8595013E+01 0.3565283E+00 0.1921543E+01 -.1376188E+01 -.1145365E+01 0.5384854E+00 -.1129075E+01 -.1660398E+01 0.1641552E-01 0.7466032E-01 -.1025228E+01
  286    11.0789269 0.2259854E-02 0.4105610E-02 -.9284229E-02 0.6640131E-01 0.2121032E-01 0.2019852E-02 0.7918946E-05 0.2263967E+01 0.2241742E+01 0.5584190E+01 -.3801325E+01 -.3138175E+01 0.0000000E+00 0.8564047E+00 0.8381217E+00 0.6534666E-01 0.6512258E+00 0.6609322E+00 0.9907877E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.6793221E+01 0.6669991E+01 0.3241255E+01 -.4117408E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604258E-01 0.3105620E+00 0.1000000E-04 0.0000000E+00 0.8492915E+01 0.8581805E+01 0.3565222E+00 0.1920671E+01 -.1363171E+01 -.1145639E+01 0.5371460E+00 -.1074792E+01 -.1563314E+01 0.1641500E-01 0.7449982E-01 -.9570300E+00
  286    11.0801564 0.2259854E-02 0.4131168E-02 -.9281899E-02 0.6655440E-01 0.2035919E-01 0.1767188E-02 0.7892886E-05 0.2261898E+01 0.2240012E+01 0.5581680E+01 -.3819172E+01 -.3172329E+01 0.0000000E+00 0.8252628E+00 0.8069195E+00 0.6534553E-01 0.6527841E+00 0.6626927E+00 0.9908282E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.6550769E+01 0.6426834E+01 0.3240423E+01 -.4123891E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604191E-01 0.3105718E+00 0.1000000E-04 0.0000000E+00 0.8489022E+01 0.8568716E+01 0.3565160E+00 0.1919808E+01 -.1350155E+01 -.1145848E+01 0.5359299E+00 -.1019840E+01 -.1462222E+01 0.1641448E-01 0.7432068E-01 -.8886194E+00
  286    11.0813859 0.2259854E-02 0.4155666E-02 -.9279893E-02 0.6669979E-01 0.1948632E-01 0.1491999E-02 0.7866659E-05 0.2259818E+01 0.2238262E+01 0.5579192E+01 -.3834028E+01 -.3203878E+01 0.0000000E+00 0.7934550E+00 0.7750621E+00 0.6534439E-01 0.6546027E+00 0.6647028E+00 0.9908681E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.6302613E+01 0.6178443E+01 0.3240874E+01 -.4130374E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604127E-01 0.3105812E+00 0.1000000E-04 0.0000000E+00 0.8484891E+01 0.8555769E+01 0.3565098E+00 0.1918952E+01 -.1337139E+01 -.1145992E+01 0.5348415E+00 -.9644611E+00 -.1357690E+01 0.1641396E-01 0.7412324E-01 -.8204781E+00
  286    11.0826154 0.2259854E-02 0.4179080E-02 -.9278238E-02 0.6683761E-01 0.1859628E-01 0.1196500E-02 0.7840345E-05 0.2257729E+01 0.2236494E+01 0.5576728E+01 -.3845993E+01 -.3232827E+01 0.0000000E+00 0.7611668E+00 0.7427365E+00 0.6534324E-01 0.6567263E+00 0.6669996E+00 0.9909074E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.6050799E+01 0.5932932E+01 0.3241120E+01 -.4136858E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604064E-01 0.3105903E+00 0.1000000E-04 0.0000000E+00 0.8480533E+01 0.8542986E+01 0.3565035E+00 0.1918104E+01 -.1324124E+01 -.1146070E+01 0.5338846E+00 -.9088961E+00 -.1250314E+01 0.1641345E-01 0.7390791E-01 -.7530677E+00
  286    11.0838449 0.2259854E-02 0.4201392E-02 -.9276958E-02 0.6696807E-01 0.1769362E-01 0.8830057E-03 0.7813895E-05 0.2255631E+01 0.2234710E+01 0.5574286E+01 -.3855176E+01 -.3259190E+01 0.0000000E+00 0.7285845E+00 0.7101303E+00 0.6534209E-01 0.6592079E+00 0.6696266E+00 0.9909460E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.5803040E+01 0.5676523E+01 0.3241240E+01 -.4143341E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4604005E-01 0.3105977E+00 0.1000000E-04 0.0000000E+00 0.8475957E+01 0.8530384E+01 0.3564972E+00 0.1917265E+01 -.1311108E+01 -.1146083E+01 0.5330620E+00 -.8533776E+00 -.1140694E+01 0.1641295E-01 0.7367515E-01 -.6868126E+00
  286    11.0850744 0.2259854E-02 0.4222588E-02 -.9276073E-02 0.6709140E-01 0.1678320E-01 0.5541110E-03 0.7787321E-05 0.2253528E+01 0.2232910E+01 0.5571868E+01 -.3861715E+01 -.3283006E+01 0.0000000E+00 0.6959065E+00 0.6774436E+00 0.6534093E-01 0.6621090E+00 0.6726325E+00 0.9909840E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.5559672E+01 0.5416013E+01 0.3240810E+01 -.4149824E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4603950E-01 0.3106066E+00 0.1000000E-04 0.0000000E+00 0.8471173E+01 0.8517982E+01 0.3564909E+00 0.1916433E+01 -.1298093E+01 -.1146030E+01 0.5323761E+00 -.7981486E+00 -.1029478E+01 0.1641246E-01 0.7342546E-01 -.6221170E+00
  286    11.0863039 0.2259854E-02 0.4242663E-02 -.9275600E-02 0.6720793E-01 0.1587073E-01 0.2129713E-03 0.7760636E-05 0.2251420E+01 0.2231097E+01 0.5569472E+01 -.3865798E+01 -.3304351E+01 0.0000000E+00 0.6633613E+00 0.6449066E+00 0.6533976E-01 0.6654979E+00 0.6760702E+00 0.9910214E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.5302810E+01 0.5166660E+01 0.3240930E+01 -.4156308E-01 0.7725910E-04 0.4989850E+01 0.1600000E+02 0.4603898E-01 0.3106184E+00 0.1000000E-04 0.0000000E+00 0.8466192E+01 0.8505794E+01 0.3564845E+00 0.1915609E+01 -.1285077E+01 -.1145912E+01 0.5318281E+00 -.7434941E+00 -.9174306E+00 0.1641198E-01 0.7315941E-01 -.5593908E+00
